,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
382,0,0.039964817,45,0,4065.0,,11,0,1,0,0.0
383,1,0.9999999,41,0,0.868131868,1000.0,1,0,0,1,5.0
384,1,0.9999999,35,0,0.0,2500.0,0,1,0,0,1.0
385,1,0.997571775,33,0,0.808064136,4240.0,8,0,2,0,2.0
386,0,1.07846077,28,0,0.149266992,2250.0,2,0,0,0,0.0
387,0,0.009338733,46,0,0.388144974,5600.0,11,0,2,0,0.0
388,0,0.606876625,27,0,0.308694335,3300.0,9,0,0,0,1.0
389,0,0.290019667,78,0,0.172456886,4000.0,10,0,1,0,0.0
390,1,0.9999999,34,0,0.0,,0,4,0,0,0.0
391,1,0.9999999,67,1,0.131939685,2917.0,0,0,0,0,0.0
392,0,0.104236011,43,0,0.531646835,10000.0,6,0,2,0,3.0
393,0,0.005849708,49,0,561.0,,3,0,0,0,0.0
394,1,0.830905456,38,2,1312.0,,5,1,0,0,0.0
395,0,0.089335902,52,0,0.538243626,6000.0,18,0,2,0,2.0
396,1,0.9999999,38,0,0.538638985,2600.0,3,1,1,1,0.0
397,1,0.09776226,79,1,0.442852491,3070.0,11,0,2,0,1.0
398,0,0.129437542,50,0,0.299036281,10583.0,8,0,2,0,0.0
399,1,1.449251248,49,0,0.162706983,4166.0,3,0,0,3,0.0
400,0,0.328944385,52,0,0.377609791,8333.0,9,0,1,0,2.0
401,1,1.034353529,32,0,0.43420322,1800.0,4,1,0,2,2.0
402,0,0.118544838,59,0,0.266255878,18500.0,13,0,2,0,0.0
403,1,0.955088281,43,0,0.442416726,5643.0,14,0,1,0,1.0
404,1,0.9999999,54,7,0.128733533,23000.0,10,1,2,2,1.0
405,0,0.817217804,66,0,0.522173802,3900.0,7,0,1,0,0.0
406,1,0.146783481,61,0,0.045082712,5500.0,11,0,0,0,0.0
407,1,0.739109153,29,3,0.094322551,4420.0,7,0,0,0,0.0
408,0,0.890125989,46,0,0.252974703,10000.0,3,0,2,0,3.0
409,0,0.440603288,22,0,0.08172043,929.0,4,0,0,0,0.0
410,1,1.024519049,54,1,0.654676259,3196.0,6,0,1,0,1.0
411,1,0.9999999,23,1,771.0,,3,0,0,0,0.0
412,1,0.378180636,49,2,0.429494411,9750.0,18,1,2,0,2.0
413,1,0.012025344,31,0,886.0,,12,0,0,0,0.0
414,0,0.319912006,62,0,0.143044276,3816.0,13,0,0,0,0.0
415,0,0.956907327,51,1,0.418645339,4000.0,13,0,1,0,0.0
416,1,0.736699092,75,2,0.092059118,7983.0,10,0,0,0,1.0
417,1,0.004666572,55,1,1.390200445,2244.0,13,0,3,0,1.0
418,0,0.055954467,59,0,1.333777482,1500.0,17,0,2,0,0.0
419,1,0.862842893,47,1,0.046613443,7765.0,4,4,0,1,1.0
420,0,0.382816706,66,0,1547.0,,6,0,1,0,0.0
421,1,0.924302789,27,1,0.215301807,2600.0,3,0,0,1,3.0
422,0,0.407486717,47,0,0.714264287,6666.0,18,0,2,0,2.0
423,0,0.2380682,44,0,0.124712542,5652.0,7,0,0,0,0.0
424,1,0.618129534,67,2,0.74355659,11600.0,10,0,3,0,1.0
425,1,0.012438832,81,0,0.103589641,10000.0,14,0,0,1,0.0
426,1,0.818580834,41,0,0.434134362,5700.0,7,1,1,0,3.0
427,1,0.023752542,39,0,0.311392984,8750.0,17,0,2,0,0.0
428,0,0.02863275,81,0,17.0,,8,0,0,0,0.0
429,0,0.389515783,45,0,3315.0,,8,0,1,0,0.0
430,0,0.99743766,61,2,0.901083804,6550.0,11,2,2,4,0.0
431,0,0.094985934,61,0,1189.0,,4,0,1,0,
432,0,0.189925765,65,0,0.434930746,13500.0,11,0,2,0,0.0
433,1,1.071312036,54,0,0.711441532,3967.0,6,0,1,0,2.0
434,0,0.092322514,60,2,0.250139587,10745.0,20,0,2,0,2.0
435,1,1.014375453,61,1,4761.0,,11,0,2,0,2.0
436,0,0.417556897,52,0,0.729490955,2376.0,12,0,0,0,2.0
437,1,0.9999999,32,0,0.146370726,5000.0,2,2,0,0,0.0
438,1,0.4546851,30,0,0.118981907,3260.0,5,4,0,1,1.0
439,0,0.0,69,0,0.21592703,5700.0,5,0,0,0,0.0
440,0,0.01259724,60,0,0.51069786,5000.0,9,0,1,0,1.0
441,1,0.398446385,76,1,0.141287153,12010.0,12,0,2,0,0.0
442,0,0.045381018,57,0,730.0,,5,0,1,0,0.0
443,1,0.812318607,66,1,1.92453426,3166.0,14,1,2,1,0.0
444,0,0.075037893,52,0,1232.0,,9,0,2,0,1.0
445,0,0.317153152,61,0,0.075654704,3092.0,3,0,0,0,0.0
446,0,0.0,40,2,0.111629457,3000.0,7,0,0,1,1.0
447,0,0.705663122,43,0,0.060090376,10400.0,4,0,0,0,0.0
448,0,0.006666173,53,0,0.001090513,1833.0,7,0,0,0,0.0
449,0,0.246753247,25,0,0.002964845,2360.0,1,0,0,0,0.0
450,1,0.9999999,60,0,0.243668355,3750.0,2,1,0,2,0.0
451,1,0.0,38,3,0.062807698,6702.0,5,5,0,0,1.0
452,0,0.060709949,53,0,0.20882731,7000.0,7,0,1,0,2.0
453,0,0.078230692,53,0,239.0,,4,0,0,0,0.0
454,1,0.905472637,26,0,0.077568972,2500.0,2,0,0,0,0.0
455,0,0.0,39,0,0.346794746,5100.0,11,0,1,0,1.0
456,1,0.955200471,44,0,2277.0,,10,0,1,0,0.0
457,1,0.9999999,47,2,0.653738505,2500.0,2,1,1,1,0.0
458,0,0.629874025,26,0,0.219096965,1350.0,3,0,0,0,0.0
459,1,0.687731362,41,0,0.77983288,10650.0,22,0,3,1,4.0
460,1,0.000373511,41,1,5660.0,,15,0,4,0,0.0
461,0,0.9999999,41,0,1.085434783,4599.0,5,0,4,0,3.0
462,0,0.754530116,65,1,0.372034409,18250.0,11,0,3,0,1.0
463,1,0.0,86,1,0.082983403,5000.0,12,1,0,0,0.0
464,0,0.013673871,59,0,0.198214629,10417.0,16,0,1,0,1.0
465,1,0.555592216,32,0,0.294510386,10783.0,23,0,3,0,1.0
466,0,0.085025702,42,0,0.365368281,8240.0,12,0,1,0,2.0
467,0,0.514389608,44,2,28.632287,12487.0,9,0,1,1,3.0
468,1,0.9999999,57,1,0.903609639,10000.0,5,0,2,2,0.0
469,0,0.005627802,79,0,0.232602845,2600.0,15,0,0,0,0.0
470,1,0.9999999,40,1,0.177264547,3333.0,2,3,0,0,0.0
471,1,0.980245508,40,1,0.509889155,4600.0,7,0,1,0,3.0
472,1,0.410347202,60,1,0.39041871,2650.0,7,1,1,0,0.0
473,0,0.012676098,64,0,12.0,,4,0,0,0,0.0
474,0,0.0,32,0,0.0,1400.0,2,0,0,0,0.0
475,0,0.755628818,40,1,0.221565098,11666.0,11,0,1,1,2.0
476,0,0.089465954,75,1,0.190083709,7764.0,12,0,1,0,0.0
477,1,0.9999999,41,1,0.152532886,3572.0,2,0,0,0,1.0
478,0,0.022827776,64,0,0.010189506,10500.0,9,0,1,0,0.0
479,1,0.610635901,47,1,0.634480788,7000.0,19,0,2,1,3.0
480,0,0.568763788,36,0,0.787264834,7600.0,16,0,1,0,2.0
481,0,0.0,63,0,0.369441816,8455.0,6,0,2,0,0.0
482,0,0.0,50,0,0.281299385,5694.0,8,0,2,0,0.0
483,0,0.020226813,65,0,0.008330556,3000.0,5,0,0,0,0.0
484,1,0.725338388,72,0,0.563393973,7200.0,12,0,2,0,0.0
485,1,0.9999999,47,1,620.0,,1,1,1,0,0.0
486,0,0.361207944,58,0,0.264136793,20000.0,16,0,2,0,0.0
487,0,0.005169184,64,0,370.0,,8,0,0,0,
488,1,0.798571965,39,1,0.302016894,5800.0,8,1,0,1,2.0
489,0,0.484786149,41,0,0.099387093,8320.0,3,0,0,0,4.0
490,0,0.036430478,50,1,0.289342132,5000.0,15,0,1,0,2.0
491,1,0.099525677,39,0,0.713406819,3900.0,9,0,2,0,0.0
492,0,0.390763654,60,0,6160.0,,13,0,2,0,2.0
493,1,0.990016639,51,2,0.085639687,3829.0,2,1,1,1,1.0
494,1,0.861962523,50,0,0.199013424,12365.0,16,1,0,0,2.0
495,0,1.002498751,31,1,0.017426082,7000.0,2,1,0,1,2.0
496,0,0.019917992,50,0,3256.0,0.0,22,0,2,0,0.0
497,1,0.070384351,56,1,0.879529638,4166.0,19,0,2,1,2.0
498,1,0.440622694,52,0,0.292886402,20017.0,12,1,4,0,2.0
499,0,0.128388272,70,0,0.123600973,4109.0,3,0,0,0,0.0
500,0,0.010745581,61,0,0.00479872,3750.0,6,0,0,0,2.0
501,1,0.62649356,33,2,0.398305085,2831.0,7,2,0,0,0.0
502,0,0.077688626,77,0,0.122075585,3333.0,4,0,0,0,0.0
503,1,0.156622125,49,0,0.00959729,5313.0,3,0,0,0,1.0
504,0,0.916016797,58,0,1358.0,,7,0,1,0,0.0
505,0,0.004558228,53,0,0.220909945,7450.0,9,0,1,0,0.0
506,0,0.01339206,45,0,0.628409676,3885.0,6,0,1,0,0.0
507,0,0.129923574,48,0,441.0,,6,0,0,0,0.0
508,1,0.820224719,32,1,0.169961372,4400.0,4,4,0,1,3.0
509,1,0.097462953,51,1,4601.0,,23,0,2,0,0.0
510,1,0.913448735,51,4,0.132110303,8666.0,3,1,0,0,1.0
511,0,0.003066564,51,0,0.100610565,3766.0,6,0,0,0,1.0
512,0,0.9999999,28,0,0.104210774,4250.0,2,0,0,0,2.0
513,1,0.043829711,52,2,0.279970216,2685.0,11,0,0,0,3.0
514,1,0.060416867,52,4,1403.0,,12,1,1,3,2.0
515,0,0.022042347,56,1,0.366705219,13833.0,12,0,1,0,1.0
516,1,0.033035763,40,1,0.263298227,7500.0,6,0,1,0,0.0
517,0,0.598016502,56,0,0.298650784,16453.0,21,0,1,0,3.0
518,1,0.669972277,60,6,3343.0,,26,0,1,0,0.0
519,1,0.739438649,42,0,0.06688502,5800.0,9,1,0,0,2.0
520,0,0.147632785,42,0,0.413606911,9259.0,15,0,2,0,3.0
521,0,0.373703708,39,0,0.330517423,10416.0,31,0,1,0,0.0
522,1,0.107586019,67,0,3233.0,0.0,7,0,1,0,0.0
523,0,0.004539175,76,0,0.182233648,3500.0,8,1,0,0,0.0
524,0,0.106994369,47,0,0.010284539,5833.0,2,0,0,0,3.0
525,1,0.0,28,2,0.314166032,2625.0,6,1,0,0,0.0
526,0,0.025624359,69,0,0.526529429,3448.0,6,0,1,0,0.0
527,1,0.9999999,33,0,0.174510621,2400.0,2,0,0,0,2.0
528,0,0.043161787,67,0,0.370475515,5635.0,8,0,2,0,0.0
529,0,0.0,71,0,0.226954609,5000.0,7,0,1,0,0.0
530,1,0.646587555,83,0,2214.0,,17,0,1,1,0.0
531,1,0.152529145,39,1,0.351440029,2742.0,13,0,0,1,2.0
532,0,0.9999999,43,0,0.027048528,3770.0,0,1,0,0,3.0
533,0,0.172198488,64,0,0.106275749,25000.0,4,0,1,0,1.0
534,1,1.000802432,58,1,1.067012218,2700.0,14,0,1,0,0.0
535,1,1.330677291,40,1,0.106943336,7517.0,2,3,0,0,3.0
536,0,0.025770503,71,0,352.0,0.0,10,0,1,0,0.0
537,0,0.058539555,60,0,0.487168092,9000.0,23,0,1,0,0.0
538,0,0.003594355,64,0,1568.0,,4,0,1,0,1.0
539,1,0.9999999,23,0,0.010747313,4000.0,0,1,0,0,0.0
540,0,0.0,27,0,0.033862229,5167.0,3,0,0,0,0.0
541,1,0.983388704,36,1,54.0,,1,2,0,0,0.0
542,1,0.920265781,46,2,0.053035724,57300.0,4,2,2,1,2.0
543,0,0.167704207,37,0,0.469598263,1841.0,8,0,1,0,1.0
544,1,0.162687,42,1,0.304556727,6451.0,11,0,1,0,0.0
545,1,0.898550725,46,2,0.738793937,3100.0,17,0,1,0,2.0
546,0,0.224512885,40,1,4452.0,,8,0,1,0,0.0
547,1,0.477177221,60,0,687.0,,2,0,1,0,0.0
548,0,0.074475389,86,0,0.016440791,4500.0,9,0,0,0,0.0
549,1,0.446267499,61,0,0.03583169,9125.0,3,0,0,0,0.0
550,1,0.752415861,39,3,0.76519337,2533.0,3,0,2,0,2.0
551,1,0.042837823,75,0,0.473276991,8400.0,17,0,2,0,0.0
552,1,0.793517101,52,3,0.753395062,3239.0,8,3,2,0,3.0
553,1,0.0,38,4,0.47289486,6400.0,12,0,2,1,0.0
554,0,0.632195401,25,0,0.329177057,400.0,2,0,0,0,0.0
555,1,0.9999999,40,1,0.007406036,5400.0,3,0,0,0,0.0
556,0,0.9999999,21,98,0.0,0.0,0,98,0,98,0.0
557,1,1.098901099,29,1,0.614311704,1648.0,7,0,0,0,1.0
558,0,0.009235826,67,0,0.679321486,2475.0,12,0,1,0,1.0
559,1,0.079202745,73,2,0.179411485,10500.0,5,0,1,0,0.0
560,0,0.028744932,69,0,0.026932668,4009.0,5,0,1,0,0.0
561,0,0.027497545,74,0,0.002586207,3479.0,1,0,0,0,0.0
562,1,0.017891457,52,0,0.46623786,39333.0,18,0,7,0,3.0
563,0,0.034126939,66,0,0.219973174,8200.0,17,0,1,0,0.0
564,1,0.801265706,52,2,1.167817186,4200.0,18,2,2,2,1.0
565,1,0.411284818,57,0,0.903857837,6583.0,17,0,1,0,2.0
566,1,0.01285073,65,0,0.680412371,3200.0,17,0,1,0,0.0
567,1,0.907388766,72,1,0.558452847,2300.0,6,1,2,0,0.0
568,1,0.707292707,51,0,0.262245918,3000.0,3,0,0,0,0.0
569,0,0.127657447,46,0,0.481825909,20000.0,15,0,4,1,2.0
570,0,0.427114577,36,0,1262.0,,9,0,2,0,0.0
571,0,0.081911599,66,0,0.450674425,7561.0,9,0,1,0,0.0
572,1,0.056828985,48,0,0.362922574,4584.0,7,0,1,0,0.0
573,0,0.009313499,56,1,0.198727417,8800.0,18,0,1,0,1.0
574,1,0.88372093,39,2,0.405921681,4187.0,9,0,1,0,0.0
575,1,0.528610354,33,1,0.20941487,4545.0,3,1,0,3,4.0
576,1,0.328945703,60,4,0.010150328,7782.0,7,0,0,1,0.0
577,1,1.033630249,48,1,0.539093091,7916.0,4,5,1,2,4.0
578,0,0.020826997,79,0,0.009998,5000.0,5,0,0,0,0.0
579,1,0.228858908,76,0,0.509541082,6340.0,14,0,6,0,0.0
580,1,0.007101896,82,0,52.5,1.0,9,0,0,0,0.0
581,1,0.919848225,41,1,0.429281177,15900.0,11,0,2,0,3.0
582,1,0.410160911,39,0,0.550859885,7500.0,13,0,1,0,2.0
583,1,0.987004332,57,3,0.363998861,3510.0,6,0,0,0,1.0
584,0,0.029464949,56,0,0.375937344,6000.0,11,0,1,0,0.0
585,1,0.9999999,44,1,0.263248451,2905.0,3,1,0,1,5.0
586,0,0.129846754,51,0,0.156321055,17591.0,8,0,1,0,4.0
587,0,0.12379381,52,0,2696.0,,3,0,1,0,0.0
588,0,0.000362551,58,6,2592.0,,10,0,2,2,0.0
589,0,0.448227589,61,0,0.334722057,8400.0,6,0,1,0,2.0
590,0,0.089410273,30,0,0.156710822,4000.0,4,0,0,0,0.0
591,1,0.958635803,61,1,0.65049783,3916.0,12,9,1,2,1.0
592,0,0.868356582,46,0,0.099609561,10500.0,2,0,0,0,0.0
593,0,0.364826941,63,0,6.052164262,900.0,7,0,2,1,0.0
594,1,0.593625498,35,0,0.001154468,4330.0,14,3,0,0,0.0
595,0,0.449154324,39,0,0.409144623,11000.0,14,0,2,0,1.0
596,0,0.303743152,42,1,0.323182711,4071.0,8,0,0,0,1.0
597,1,0.414402174,63,1,0.003598561,2500.0,1,0,0,0,2.0
598,1,0.997000158,39,1,3708.0,,11,0,1,0,1.0
599,1,0.455981941,36,0,0.518824836,8100.0,12,1,1,0,2.0
600,0,0.9999999,50,1,0.131498471,4250.0,5,1,1,0,0.0
601,0,0.176986153,67,0,0.125995869,10166.0,6,0,1,0,0.0
602,0,0.174660195,71,0,0.174042687,6371.0,12,0,1,0,0.0
603,1,0.959338755,57,1,646.0,,2,0,0,0,
604,1,0.911292924,72,1,0.398299079,5643.0,14,0,2,1,0.0
605,1,0.390365826,57,1,2415.0,,6,0,1,1,0.0
606,0,0.235445604,61,0,0.196696987,15500.0,4,0,1,0,3.0
607,0,0.027763617,60,0,0.511484402,2916.0,9,0,1,0,0.0
608,1,0.9999999,43,4,0.857017158,2272.0,5,0,2,0,2.0
609,1,0.778693722,44,0,0.96753705,1416.0,10,0,0,2,2.0
610,1,0.327787022,38,0,0.531893621,5000.0,6,0,1,1,4.0
611,0,0.054348641,66,0,0.024065161,2700.0,2,0,0,0,0.0
612,1,0.828421293,42,2,0.428946382,5333.0,6,0,2,0,0.0
613,1,0.403861903,41,3,0.42336809,7000.0,11,0,2,2,0.0
614,1,0.380227806,41,0,0.570040486,3704.0,9,0,0,0,0.0
615,1,0.9999999,42,98,0.0,3200.0,0,98,0,98,1.0
616,1,0.29403892,39,0,2828.0,,13,0,1,0,0.0
617,1,1.389513109,53,4,0.152542373,2300.0,5,2,0,0,0.0
618,1,0.9999999,35,0,0.065366829,8000.0,3,0,0,1,5.0
619,0,0.505022859,51,0,1.127391829,5800.0,10,0,2,0,0.0
620,0,0.065266332,65,0,0.035268952,19166.0,15,0,0,0,0.0
621,0,0.417658234,39,0,0.344798084,5843.0,5,0,1,0,2.0
622,0,1.140183194,59,1,0.681931724,1200.0,8,0,0,3,1.0
623,0,0.383172654,72,0,0.385752179,7916.0,12,0,1,0,1.0
624,1,0.9999999,50,0,0.513381995,8219.0,5,0,2,0,3.0
625,1,0.656716418,30,1,0.220610923,3240.0,4,1,0,0,0.0
626,1,0.9999999,33,0,0.32209868,2877.0,4,0,0,0,0.0
627,1,0.9999999,37,0,0.061953223,5600.0,3,0,0,1,2.0
628,0,0.71314741,63,1,0.145588874,2300.0,3,0,0,0,0.0
629,1,0.9999999,36,2,0.211518684,2916.0,7,1,0,0,0.0
630,1,0.9999999,38,2,0.484141451,2742.0,3,1,1,0,3.0
631,1,0.9999999,32,0,0.0,5000.0,1,0,0,0,0.0
632,1,0.156745116,33,0,1.156445267,4320.0,8,0,2,0,0.0
633,0,1.21756487,46,0,0.071171,5268.0,2,0,0,0,1.0
634,1,0.181019332,52,0,0.948694596,3293.0,11,0,2,0,0.0
635,0,0.017182199,49,0,0.260264191,2800.0,7,0,1,0,0.0
636,1,0.011595931,64,0,0.459478758,2800.0,10,0,0,0,0.0
637,1,0.750333293,47,1,0.1308637,4966.0,7,1,0,0,1.0
638,0,0.003032193,53,0,5.967504062,8000.0,58,0,54,0,0.0
639,0,0.950381202,28,0,0.404106935,2580.0,6,0,0,0,1.0
640,0,0.007853275,44,0,15070.0,,10,0,7,0,1.0
641,1,0.922155689,59,2,1967.0,,5,2,1,1,0.0
642,0,0.9999999,50,0,0.270573758,6500.0,2,0,1,0,0.0
643,0,0.250593404,53,0,2049.0,,10,0,1,1,2.0
644,0,0.410430839,54,1,0.469260065,3675.0,9,1,1,0,2.0
645,0,0.062034834,43,0,0.018247719,8000.0,5,0,0,0,2.0
646,0,0.018909566,33,0,0.051452946,3750.0,6,0,0,0,0.0
647,0,0.051920073,52,0,0.284571543,10000.0,11,0,2,0,0.0
648,0,0.9999999,43,1,0.107723069,4000.0,1,0,0,0,1.0
649,1,0.807192807,35,1,0.171957011,4000.0,2,3,0,0,0.0
650,0,0.1301586,56,1,2469.0,0.0,8,0,2,0,0.0
651,0,0.887290168,47,0,0.489379425,2400.0,5,0,0,0,2.0
652,0,0.465992544,49,0,0.771803719,10433.0,12,0,1,0,0.0
653,0,0.9999999,26,0,0.137820513,1871.0,1,0,0,0,0.0
654,1,0.017757855,68,0,0.156605641,4041.0,8,1,0,0,0.0
655,0,0.0,56,0,457.0,,2,0,0,0,0.0
656,0,0.003688725,31,0,3199.0,,9,0,1,0,0.0
657,0,0.0,68,0,870.0,,3,0,1,0,
658,0,0.507696356,43,0,0.304295656,12500.0,5,0,2,0,0.0
659,1,0.797250181,75,0,1598.0,,10,2,0,0,1.0
660,0,0.9999999,82,0,0.0,12000.0,3,0,0,0,0.0
661,1,0.9999999,52,0,4.0,,1,2,0,0,0.0
662,1,0.592294562,57,4,1.323504634,2373.0,9,0,1,0,0.0
663,1,0.994301994,32,1,0.156110045,3125.0,2,1,0,1,1.0
664,1,0.892931097,60,3,0.399768868,11248.0,13,0,2,0,0.0
665,1,0.888853805,62,1,0.3745109,5366.0,7,2,2,0,1.0
666,1,0.997681159,43,5,2752.0,,14,0,2,1,0.0
667,0,0.176329468,57,1,0.084251265,3358.0,4,1,0,1,1.0
668,0,0.386692876,39,0,0.420430487,5667.0,8,0,2,0,0.0
669,1,0.574322369,32,0,0.460269865,2000.0,8,0,0,0,1.0
670,1,0.9999999,34,1,0.080153588,4166.0,2,0,0,0,0.0
671,0,0.021141137,42,0,0.136172765,3333.0,5,0,0,0,0.0
672,0,0.055342894,65,0,2047.0,,19,0,1,0,3.0
673,0,0.983844701,41,4,0.192458695,12225.0,20,1,0,4,2.0
674,1,0.71629249,47,0,0.739350774,7300.0,11,0,1,0,3.0
675,0,0.120690405,62,0,4626.0,,7,0,2,0,0.0
676,1,1.173509286,33,3,0.430443367,5570.0,13,5,0,2,2.0
677,0,0.092418526,62,0,0.613693153,2000.0,34,0,1,0,0.0
678,0,0.931596186,59,0,0.678904011,5583.0,10,0,2,0,0.0
679,0,1.061587682,39,1,0.278330569,7235.0,6,0,1,0,1.0
680,0,0.051372859,34,0,0.048671402,3800.0,4,0,0,0,0.0
681,1,0.9999999,51,0,0.0,,1,0,0,0,5.0
682,1,0.942072687,39,4,3033.0,,5,0,2,0,0.0
683,1,0.933554817,32,0,0.084878331,3451.0,5,0,0,0,2.0
684,1,0.922275671,47,0,1892.0,,10,1,1,1,2.0
685,1,0.993335555,46,2,0.145532308,8650.0,9,3,0,0,0.0
686,0,0.263271642,69,0,0.285169744,8394.0,12,0,1,0,0.0
687,0,0.372746559,56,0,0.788601628,7000.0,16,0,1,0,0.0
688,1,0.9999999,65,0,0.0,4000.0,0,0,0,0,0.0
689,1,0.0,26,1,0.312080932,8500.0,7,0,2,0,0.0
690,1,0.974565371,57,0,0.739280908,5200.0,15,0,1,0,0.0
691,1,0.607425676,78,3,0.626569461,7406.0,17,0,2,1,0.0
692,0,0.267105609,61,0,0.347584541,12419.0,9,0,1,0,1.0
693,1,0.353858457,50,0,0.938530735,2000.0,5,0,1,0,1.0
694,0,0.16341229,43,0,0.537355671,8833.0,11,0,3,0,2.0
695,1,0.80680552,52,0,1966.0,0.0,7,0,1,0,0.0
696,1,0.9999999,40,0,0.084670051,4924.0,3,3,0,0,1.0
697,1,1.084366253,44,3,0.257492613,4737.0,4,1,0,1,5.0
698,0,0.115206006,80,0,0.452312139,3459.0,8,0,2,0,0.0
699,1,0.9999999,42,0,1096.0,,2,0,1,0,0.0
700,1,0.06782785,52,0,0.269722814,1875.0,5,0,2,0,0.0
701,0,0.026348683,89,0,0.002038043,7359.0,5,0,0,0,0.0
702,0,0.263326187,28,0,0.170159585,5200.0,12,0,0,0,0.0
703,1,0.658843981,61,0,42.0,,6,1,0,0,0.0
704,0,0.018173109,77,0,0.238523852,3332.0,6,0,0,0,0.0
705,0,0.231465246,61,0,0.355404955,9000.0,16,0,1,0,1.0
706,1,1.033611442,33,0,0.707085464,1368.0,5,4,0,3,2.0
707,1,1.00519896,36,2,0.267629967,19100.0,7,0,3,0,1.0
708,1,0.918729168,52,1,0.454317269,3983.0,12,0,3,0,0.0
709,1,0.9999999,47,1,0.082516019,7646.0,1,0,0,0,0.0
710,0,0.413095561,48,0,0.629748101,2500.0,8,0,0,0,1.0
711,0,0.764687818,46,0,5279.0,,13,0,2,0,3.0
712,1,0.9999999,31,0,0.0,,0,3,0,1,0.0
713,1,0.799868874,47,2,0.518716578,4300.0,6,0,2,0,0.0
714,0,0.0,57,0,3547.0,,10,0,2,0,0.0
715,1,1.009480779,46,0,0.293186614,6633.0,3,2,1,0,0.0
716,0,0.0,34,0,575.0,,10,0,0,0,0.0
717,1,1.013990816,31,2,2915.0,,8,1,1,1,0.0
718,1,0.232001993,55,0,0.400653168,7654.0,10,0,2,0,0.0
719,0,0.621211174,28,0,0.365163148,2083.0,7,0,0,0,0.0
720,0,0.052922059,67,0,0.208372531,2125.0,10,0,0,0,0.0
721,0,0.245378098,56,2,1571.0,,8,0,1,0,0.0
722,1,1.511145273,49,1,0.024780589,3873.0,1,0,0,0,0.0
723,1,0.086589617,43,0,0.471103742,4221.0,7,0,2,0,3.0
724,1,1.043824701,55,0,0.004824259,1450.0,1,0,0,0,0.0
725,1,1.314307141,37,0,0.496190858,4987.0,9,0,1,0,1.0
726,1,0.000965451,48,0,0.96671979,10666.0,11,0,8,0,3.0
727,1,0.9999999,56,1,0.176040495,5333.0,3,3,1,3,1.0
728,1,0.514925787,46,4,0.44699021,4800.0,9,0,1,1,2.0
729,0,0.137087348,50,0,0.317101905,5092.0,8,0,1,0,0.0
730,0,0.025053634,84,0,0.0059988,3333.0,5,0,0,0,0.0
731,1,0.021213528,72,1,1887.0,,8,1,1,2,0.0
732,1,0.075511473,47,4,0.640670666,6500.0,8,0,1,0,3.0
733,1,1.105788423,30,1,973.0,,7,3,0,5,
734,1,0.802810558,41,3,0.561797753,9166.0,11,0,1,1,1.0
735,1,0.9999999,28,2,892.0,,5,3,0,2,3.0
736,1,0.333931904,40,1,0.653856186,11500.0,13,0,6,0,1.0
737,0,0.9999999,28,0,0.0,,1,0,0,0,0.0
738,1,0.9999999,54,1,0.317185698,2600.0,6,1,1,0,0.0
739,0,0.263186212,63,0,2633.0,,11,0,1,0,0.0
740,0,0.120419127,31,0,0.456077703,7000.0,5,0,2,0,0.0
741,0,0.421347077,46,0,0.297329335,14340.0,8,0,1,0,6.0
742,1,0.9999999,40,1,0.010309278,3006.0,0,1,0,0,3.0
743,1,0.39934664,56,0,298.0,,6,0,0,0,
744,1,0.882705852,62,0,0.518160613,3000.0,10,0,2,0,0.0
745,0,0.418040439,52,0,0.326386119,10027.0,23,0,1,0,0.0
746,0,0.009587505,74,0,0.008102051,5800.0,15,0,0,0,0.0
747,0,0.0439978,82,0,0.00456942,5689.0,4,0,0,0,0.0
748,0,0.127627266,50,0,0.02059794,10000.0,5,0,0,0,1.0
749,1,0.9999999,49,2,0.636675236,3500.0,2,1,2,1,0.0
750,1,0.988687007,46,0,0.47656648,3925.0,5,4,0,2,3.0
751,1,0.0,28,0,0.0,2250.0,1,1,0,1,1.0
752,0,0.0,39,0,0.267651131,4333.0,11,0,0,0,1.0
753,1,0.774976935,46,1,1.015328224,3000.0,10,0,0,5,1.0
754,0,0.9999999,46,0,0.0,,0,1,0,0,
755,0,0.257345074,72,0,0.241106719,4300.0,6,0,0,0,0.0
756,0,0.104199829,43,3,0.405445729,2680.0,6,0,1,1,3.0
757,1,0.575158355,52,0,0.270810746,8300.0,4,0,1,0,0.0
758,1,1.02247191,61,1,0.1223659,8351.0,5,0,0,1,0.0
759,0,0.957793935,49,2,0.247480081,10416.0,6,1,2,0,3.0
760,0,0.024936718,68,0,0.311844078,2000.0,9,0,1,0,0.0
761,1,0.187146271,36,3,2.552086868,2946.0,7,0,3,0,1.0
762,0,0.0,67,0,43.0,,5,0,0,0,0.0
763,1,0.9999999,32,0,0.080204399,4500.0,10,0,0,0,1.0
764,0,0.080608872,62,1,2462.0,,6,0,1,0,0.0
765,1,0.8965826,29,0,0.151780137,1600.0,6,0,0,0,0.0
766,1,0.9999999,27,1,0.29361892,2240.0,2,2,0,1,1.0
767,1,0.735627921,41,1,1.008330556,3000.0,4,0,2,0,0.0
