,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
382,0,0.017935368,61,0,84.0,,11,0,0,0,0.0
383,0,0.666359022,31,0,0.127971562,4500.0,5,0,0,0,0.0
384,1,0.9999999,35,0,0.0,2500.0,0,1,0,0,1.0
385,0,1.010380623,41,0,2740.0,,7,0,1,0,0.0
386,0,0.202555949,48,0,0.380798156,18216.0,8,0,2,0,2.0
387,0,0.742270754,29,0,904.0,,9,0,0,0,0.0
388,0,0.043461431,53,0,0.317954578,7000.0,9,0,2,0,1.0
389,0,0.0,59,0,0.346543857,11833.0,8,0,1,0,0.0
390,1,0.9999999,34,0,0.0,,0,4,0,0,0.0
391,0,0.118845933,28,1,0.048410861,4750.0,6,0,0,0,0.0
392,0,0.462224495,57,0,0.376815516,11084.0,19,0,1,0,6.0
393,0,0.425102252,35,0,1.62273579,1600.0,13,0,1,0,0.0
394,0,0.434262629,35,0,0.377748168,1500.0,2,0,0,0,0.0
395,0,0.0,26,0,0.025616877,5308.0,3,0,0,0,1.0
396,0,0.049761208,70,0,1.119094045,6666.0,20,0,4,0,0.0
397,0,0.0,46,1,0.343241176,9150.0,6,0,1,0,3.0
398,0,0.089802387,55,0,0.527311674,2800.0,18,0,1,0,0.0
399,0,0.629533539,45,0,0.89772964,4800.0,17,0,1,0,0.0
400,0,0.007199778,35,0,0.219296304,4518.0,8,0,1,0,2.0
401,1,1.034353529,32,0,0.43420322,1800.0,4,1,0,2,2.0
402,0,0.969079429,48,0,0.431174314,9000.0,14,0,1,0,4.0
403,0,0.192846786,59,2,0.663244901,7500.0,12,0,2,0,0.0
404,0,0.0,44,1,0.083383323,5000.0,5,0,0,0,0.0
405,0,0.0079998,89,0,0.00143977,6250.0,5,0,0,0,0.0
406,1,0.146783481,61,0,0.045082712,5500.0,11,0,0,0,0.0
407,0,0.176329468,57,1,0.084251265,3358.0,4,1,0,1,1.0
408,0,0.566083341,54,0,0.590979782,4500.0,20,0,2,0,1.0
409,0,0.353806371,68,0,1634.0,,9,0,0,0,3.0
410,0,0.038022104,74,0,0.139440065,3678.0,16,0,1,0,0.0
411,0,0.0,49,0,0.0,,3,0,0,0,0.0
412,0,0.151561198,57,0,6194.0,,10,0,5,0,0.0
413,0,0.150405673,46,1,3621.0,,8,0,1,0,0.0
414,0,0.505022859,51,0,1.127391829,5800.0,10,0,2,0,0.0
415,0,0.236475626,74,0,0.152655945,8207.0,8,0,1,0,0.0
416,0,0.381665458,45,0,0.688577856,4000.0,9,0,2,0,3.0
417,1,0.004666572,55,1,1.390200445,2244.0,13,0,3,0,1.0
418,0,0.064748651,83,0,0.023997257,5833.0,22,0,0,0,0.0
419,0,0.0,96,0,0.0,,2,0,0,0,
420,0,0.0,50,0,0.391949426,7750.0,8,0,1,0,0.0
421,0,0.149064255,31,0,0.342328836,2000.0,6,0,0,0,4.0
422,0,0.061754183,43,0,3200.0,,14,0,1,0,1.0
423,0,0.278172068,55,0,0.273544686,12900.0,9,0,2,0,0.0
424,1,0.618129534,67,2,0.74355659,11600.0,10,0,3,0,1.0
425,0,0.01619919,42,1,0.602879424,5000.0,15,0,1,0,2.0
426,1,0.818580834,41,0,0.434134362,5700.0,7,1,1,0,3.0
427,0,0.9999999,40,2,0.123969008,4000.0,1,0,0,0,1.0
428,0,0.528442182,87,0,0.541697526,6750.0,12,0,2,0,0.0
429,0,0.015053998,61,0,1.295481807,2500.0,11,0,2,0,0.0
430,0,0.0,31,0,0.94789167,2916.0,6,0,1,0,0.0
431,0,0.000578937,74,0,0.087076374,6166.0,7,0,1,0,0.0
432,0,0.023366714,46,0,3360.0,,15,0,2,0,1.0
433,0,0.150989059,60,0,0.355881373,3000.0,11,0,1,0,0.0
434,0,0.194309927,54,0,18.0,,4,0,0,0,0.0
435,0,0.002839651,73,0,0.001666111,3000.0,6,0,0,0,0.0
436,0,0.9999999,33,1,0.108778244,5000.0,2,0,0,0,0.0
437,0,0.9999999,48,0,14.0,,0,1,0,0,1.0
438,0,0.775412983,61,0,1.211352288,9812.0,33,0,3,0,1.0
439,0,0.0,69,0,1496.0,0.0,10,0,2,0,0.0
440,0,0.484047732,68,0,0.657810156,4666.0,10,0,3,0,0.0
441,0,0.081911599,66,0,0.450674425,7561.0,9,0,1,0,0.0
442,0,0.007582701,40,0,0.198233562,2037.0,2,0,0,0,3.0
443,0,0.022530244,63,0,2209.0,,17,0,1,0,1.0
444,0,0.9999999,77,0,0.0,4500.0,0,0,0,0,0.0
445,0,0.9999999,47,0,0.486320011,6980.0,6,0,1,0,2.0
446,0,0.02657778,66,0,0.190927996,7693.0,12,0,1,0,0.0
447,0,0.262223824,36,0,0.150706113,9700.0,9,0,0,0,5.0
448,0,0.287881105,39,2,0.318613564,6000.0,10,0,2,0,2.0
449,0,0.027497852,54,0,0.409064497,3441.0,10,0,1,0,0.0
450,0,0.208791209,24,0,0.007989348,750.0,3,0,0,0,0.0
451,0,0.9999999,57,1,0.171354517,10416.0,10,0,1,0,2.0
452,0,0.58657142,76,0,0.585473117,7048.0,21,0,2,0,1.0
453,0,0.10607561,63,0,0.228136297,13000.0,10,0,2,0,0.0
454,0,0.269170677,41,1,0.549661646,4580.0,14,0,1,0,0.0
455,0,0.690803409,41,0,1.040753,4833.0,7,0,4,0,2.0
456,0,0.011950322,79,0,29.0,,5,0,0,0,0.0
457,0,0.077688626,77,0,0.122075585,3333.0,4,0,0,0,0.0
458,0,0.172866706,53,1,0.21986031,9878.0,9,1,2,0,4.0
459,1,0.687731362,41,0,0.77983288,10650.0,22,0,3,1,4.0
460,0,0.019954926,60,0,0.485005998,2500.0,7,0,0,0,0.0
461,0,0.182067089,47,0,0.421345811,8975.0,12,0,3,0,2.0
462,0,0.62013522,56,0,0.523660013,4458.0,7,0,1,0,0.0
463,0,0.272475716,52,0,0.227129705,8580.0,8,0,1,0,4.0
464,0,0.102280735,47,0,0.032106239,75000.0,6,0,1,0,3.0
465,1,0.555592216,32,0,0.294510386,10783.0,23,0,3,0,1.0
466,0,0.0,77,0,2151.0,,6,0,1,0,0.0
467,0,0.307038014,28,0,0.888555722,2000.0,13,0,1,0,0.0
468,0,0.371316306,45,0,0.280669571,4360.0,11,0,2,0,0.0
469,0,0.0158741,70,0,0.416329445,4200.0,13,0,0,0,0.0
470,0,0.167422004,80,0,0.176483421,4583.0,13,0,0,0,0.0
471,1,0.980245508,40,1,0.509889155,4600.0,7,0,1,0,3.0
472,0,0.864174742,57,1,0.440663176,4583.0,8,1,1,0,0.0
473,0,0.070277189,47,0,3622.0,,7,0,3,0,3.0
474,0,0.182798326,65,0,0.102419355,3719.0,10,0,0,0,0.0
475,0,0.960978782,57,0,0.268324418,6916.0,5,0,1,0,0.0
476,0,0.174045085,30,0,0.575276439,3526.0,6,0,1,0,0.0
477,0,0.954091816,32,0,0.100935182,3100.0,2,0,0,0,0.0
478,0,0.155168966,26,0,23.0,,1,0,0,0,
479,1,0.610635901,47,1,0.634480788,7000.0,19,0,2,1,3.0
480,0,0.068959333,67,0,1262.0,,15,0,0,0,0.0
481,0,0.149700599,54,0,0.450010524,4750.0,11,1,1,1,0.0
482,0,0.247109152,48,0,1.418367347,3135.0,13,0,3,0,2.0
483,0,0.018299028,67,0,0.32621559,3886.0,3,0,1,0,0.0
484,0,0.0,37,0,0.533362599,6833.0,10,0,2,0,0.0
485,0,0.600289222,26,0,0.411100659,2125.0,3,0,0,0,0.0
486,0,0.078687912,32,0,560.0,,7,0,0,0,0.0
487,0,0.522681976,65,0,0.262086896,20000.0,22,0,5,0,1.0
488,0,0.164329287,30,0,511.0,,4,0,0,0,0.0
489,0,0.062943154,40,0,0.307244796,11000.0,9,0,2,0,2.0
490,0,0.9999999,54,0,0.0,2856.0,0,0,0,0,0.0
491,0,0.670038819,34,0,0.081489062,7816.0,9,0,0,0,0.0
492,0,0.136293185,56,0,0.401239451,7583.0,6,0,2,0,0.0
493,0,0.806522776,27,0,0.514185727,8000.0,11,0,0,0,0.0
494,0,0.899558242,31,0,2484.0,,5,0,2,0,1.0
495,0,0.010416377,62,0,0.280068565,10500.0,17,0,1,0,0.0
496,0,0.068258891,69,0,0.010319174,8333.0,6,0,0,0,0.0
497,0,0.843063739,45,1,960.0,,10,0,1,1,1.0
498,0,0.089465954,75,1,0.190083709,7764.0,12,0,1,0,0.0
499,0,0.822696217,61,0,0.148917235,3370.0,6,0,0,0,1.0
500,0,0.969804618,30,1,0.102886631,6200.0,7,0,0,0,3.0
501,0,0.377124899,44,0,0.182742592,6883.0,4,0,1,0,2.0
502,0,0.830730113,44,0,0.537337884,7324.0,8,0,1,0,2.0
503,0,0.14785293,70,0,0.182554042,10500.0,17,0,1,0,0.0
504,0,0.9999999,33,0,0.0,2078.0,1,0,0,0,0.0
505,0,0.372250003,39,1,0.440926512,6000.0,17,0,1,0,0.0
506,0,0.073430286,50,0,0.120537125,6329.0,3,0,1,0,4.0
507,0,0.513004056,71,0,0.854525264,1800.0,11,0,1,0,0.0
508,0,0.000722182,50,0,0.051292658,4834.0,11,0,0,0,0.0
509,0,0.210343329,26,2,0.009608785,1456.0,2,0,0,0,0.0
510,1,0.913448735,51,4,0.132110303,8666.0,3,1,0,0,1.0
511,0,0.285699211,41,0,0.456127194,6666.0,21,0,2,0,0.0
512,0,0.9999999,44,0,0.547190026,20533.0,11,0,8,0,3.0
513,0,0.021119155,61,0,0.498626572,6916.0,5,0,1,0,0.0
514,0,0.328319303,63,0,0.160767846,5000.0,9,0,0,0,1.0
515,0,0.991885666,55,0,0.188937021,3000.0,2,0,0,0,2.0
516,0,0.057587222,76,0,0.01271247,7000.0,5,0,0,0,0.0
517,0,0.9999999,22,0,0.0,0.0,0,0,0,0,0.0
518,0,1.07846077,28,0,0.149266992,2250.0,2,0,0,0,0.0
519,0,0.017182199,49,0,0.260264191,2800.0,7,0,1,0,0.0
520,0,0.06337601,62,0,0.110021453,3262.0,15,0,1,0,0.0
521,0,0.23442833,71,0,1.042791591,9370.0,17,0,6,0,0.0
522,0,0.023998629,46,0,0.449626443,8833.0,11,0,4,0,2.0
523,0,0.935844026,28,0,0.19737664,1600.0,3,0,0,0,0.0
524,0,0.15222681,62,0,0.252829778,9187.0,12,0,1,0,1.0
525,0,0.082061474,69,0,0.032661223,6000.0,5,0,0,0,0.0
526,0,0.418435946,46,3,0.636868064,4865.0,14,0,1,0,0.0
527,0,0.02906742,57,0,29.0,,6,0,0,0,0.0
528,0,0.120357231,49,1,3377.0,,13,0,1,0,0.0
529,0,0.198299483,52,0,0.56299496,4166.0,12,0,1,0,0.0
530,0,0.544587898,66,0,0.861812298,3089.0,7,0,3,0,0.0
531,0,0.9999999,38,0,0.355548151,3000.0,3,0,1,0,0.0
532,0,0.041174983,56,0,0.356725146,5300.0,8,0,1,0,2.0
533,0,0.778447313,53,0,0.555879328,5833.0,4,0,1,0,0.0
534,0,0.024795041,35,0,1970.0,,3,0,2,0,0.0
535,0,0.231736452,68,0,1021.0,,6,0,1,0,0.0
536,0,0.054299924,57,0,0.1850286,16083.0,11,0,2,0,0.0
537,0,0.024817801,48,0,0.342297627,11080.0,16,0,3,0,2.0
538,0,0.296942537,65,0,1404.0,,7,0,1,0,0.0
539,0,0.04065989,56,0,430.0,,3,0,0,0,0.0
540,0,0.496368803,52,2,0.234035513,9066.0,9,0,1,0,3.0
541,1,0.983388704,36,1,54.0,,1,2,0,0,0.0
542,0,0.270817027,65,0,1.166820959,5400.0,9,0,1,0,0.0
543,0,0.578619016,45,0,0.233630442,5833.0,9,0,0,0,0.0
544,0,0.096836298,68,0,0.198160368,5000.0,3,0,0,0,0.0
545,0,0.036048198,50,0,0.124139722,7700.0,4,0,1,0,3.0
546,0,0.223124192,74,0,777.0,,8,0,0,0,0.0
547,0,0.193046783,68,0,834.0,,6,0,0,0,0.0
548,0,0.350775793,66,3,0.911392405,1500.0,9,0,0,0,0.0
549,0,0.005166451,47,0,651.0,,4,0,0,0,2.0
550,0,0.314665413,62,0,0.398746322,7816.0,9,0,1,0,0.0
551,0,0.093312252,71,0,100.0,,5,0,0,0,0.0
552,0,0.001725801,67,0,1.0,,5,0,0,0,
553,1,0.0,38,4,0.47289486,6400.0,12,0,2,1,0.0
554,0,0.051278667,55,0,0.458470948,8174.0,6,0,1,0,1.0
555,0,0.983594772,61,0,0.87577773,4660.0,13,0,2,0,0.0
556,0,0.0,36,0,0.36135182,5769.0,6,0,1,0,1.0
557,0,0.0,56,0,0.457530575,5968.0,4,0,2,0,1.0
558,0,0.13285336,54,0,0.253413353,13329.0,9,0,2,0,0.0
559,1,0.079202745,73,2,0.179411485,10500.0,5,0,1,0,0.0
560,0,0.0,67,0,15.0,,6,0,0,0,0.0
561,0,0.045784265,42,0,0.199163712,11000.0,6,0,1,0,2.0
562,0,0.17485745,67,0,0.106,12499.0,12,1,2,0,0.0
563,0,0.024125691,57,0,0.004273973,9124.0,5,0,0,0,1.0
564,0,0.9999999,61,0,477.0,,1,0,1,0,1.0
565,1,0.411284818,57,0,0.903857837,6583.0,17,0,1,0,2.0
566,0,0.9999999,62,1,0.426359381,2776.0,2,1,1,0,0.0
567,0,0.01333295,63,0,0.004192196,3100.0,3,0,0,0,0.0
568,0,0.069780898,56,1,0.479061725,13300.0,11,0,2,0,1.0
569,0,0.368657564,49,3,0.414998754,12040.0,7,0,2,0,1.0
570,0,0.025864404,61,0,6352.0,,14,0,6,0,0.0
571,0,0.131024138,30,0,1847.0,,6,0,2,0,0.0
572,0,0.9999999,50,0,0.270573758,6500.0,2,0,1,0,0.0
573,0,0.0,36,0,0.043509878,8250.0,3,0,0,0,0.0
574,1,0.88372093,39,2,0.405921681,4187.0,9,0,1,0,0.0
575,0,0.000975576,39,0,0.197744558,3812.0,9,0,0,0,2.0
576,1,0.328945703,60,4,0.010150328,7782.0,7,0,0,1,0.0
577,0,0.437771209,53,0,0.448500349,4300.0,8,0,2,0,1.0
578,0,0.342610162,50,0,0.206226792,3500.0,5,0,0,0,0.0
579,0,0.876241485,54,0,0.550430594,6850.0,19,0,1,0,1.0
580,1,0.007101896,82,0,52.5,1.0,9,0,0,0,0.0
581,0,0.014847585,50,0,0.452187582,3816.0,7,0,2,0,0.0
582,0,0.393921216,54,0,1.608792609,9416.0,12,0,8,0,0.0
583,0,0.958224901,50,0,0.126204121,8200.0,4,0,0,0,1.0
584,0,0.040231389,63,0,0.010247438,4000.0,8,0,0,0,0.0
585,0,0.0,60,0,0.0,8200.0,4,0,0,0,0.0
586,0,0.066090764,83,0,33.0,,2,0,0,0,
587,0,0.207096307,75,0,2861.0,,5,0,2,0,0.0
588,0,0.134307142,82,0,0.02599896,25000.0,11,0,1,0,0.0
589,0,0.075085324,45,0,0.247094856,11100.0,15,0,2,0,1.0
590,0,0.008374738,64,0,1722.0,,5,0,1,0,0.0
591,0,0.070405695,61,0,1.834736842,949.0,13,0,4,0,0.0
592,0,0.10158764,59,0,0.581391334,5792.0,10,0,2,0,0.0
593,0,0.0,39,0,0.155888785,3200.0,6,0,0,0,2.0
594,0,0.467452355,42,0,0.292048752,8614.0,6,0,2,0,1.0
595,0,0.055075511,53,0,3048.0,,5,0,1,0,0.0
596,0,0.218781219,25,0,0.123211814,4333.0,2,0,0,0,0.0
597,1,0.414402174,63,1,0.003598561,2500.0,1,0,0,0,2.0
598,0,0.020902776,55,0,0.414210424,10245.0,4,0,2,0,1.0
599,0,0.411552093,82,0,0.119478009,10344.0,8,0,0,0,0.0
600,0,0.00491341,67,0,7.0,,8,0,0,0,0.0
601,0,0.9999999,37,0,0.335209003,4975.0,4,0,1,0,1.0
602,0,0.013211143,57,0,0.478605388,4416.0,7,0,1,0,0.0
603,0,0.0,57,0,0.0,4788.0,1,0,0,0,0.0
604,1,0.911292924,72,1,0.398299079,5643.0,14,0,2,1,0.0
605,0,0.133121672,63,0,4359.0,,9,0,2,0,0.0
606,0,0.045136375,49,0,0.195997948,5846.0,5,0,1,0,0.0
607,0,0.035345496,29,0,0.067331671,400.0,3,0,0,0,0.0
608,0,0.038331454,42,0,0.005732802,4011.0,4,0,0,0,3.0
609,0,0.020956737,53,0,2433.0,,14,0,1,0,0.0
610,1,0.327787022,38,0,0.531893621,5000.0,6,0,1,1,4.0
611,0,0.22279195,38,0,0.535567152,3640.0,6,0,1,0,0.0
612,0,0.526967065,31,0,0.083972009,3000.0,3,0,0,1,0.0
613,0,0.011566281,53,0,0.001411831,7082.0,1,0,0,0,2.0
614,0,0.007205529,39,0,0.548619448,3331.0,9,0,2,0,3.0
615,0,0.167179188,73,0,0.468089558,4778.0,14,0,2,0,0.0
616,0,0.089535259,65,0,2820.0,,16,0,1,0,0.0
617,1,1.389513109,53,4,0.152542373,2300.0,5,2,0,0,0.0
618,0,0.06314382,53,0,6431.0,,15,0,2,0,0.0
619,0,0.125748503,35,0,3400.0,,4,0,3,0,0.0
620,0,0.034949785,57,0,0.382844244,4429.0,6,0,1,0,0.0
621,0,0.023082172,59,0,0.091580502,8800.0,17,0,0,0,1.0
622,0,0.892605773,32,2,0.34844829,12018.0,13,0,1,0,1.0
623,0,0.1506891,61,1,0.365873271,6217.0,14,0,3,0,2.0
624,0,0.091372242,28,0,1400.0,,17,0,1,0,0.0
625,0,0.9999999,65,1,5161.0,,3,0,2,1,0.0
626,0,0.011403395,56,0,0.304853663,5500.0,22,0,2,0,1.0
627,0,0.9999999,60,0,946.0,,5,0,1,0,0.0
628,0,0.072928545,52,0,0.269161542,13333.0,7,0,2,0,0.0
629,0,0.000529766,78,0,0.558476395,1863.0,7,0,1,0,0.0
630,0,0.04276506,63,0,0.255799072,6250.0,12,0,1,0,0.0
631,0,0.028713493,56,0,0.134108236,8000.0,11,0,2,0,0.0
632,0,0.176309248,47,0,0.072255078,35000.0,11,0,1,0,1.0
633,0,0.404333056,34,3,0.19890329,2005.0,7,0,0,0,1.0
634,0,0.240829273,58,0,0.274573143,6500.0,13,0,1,1,0.0
635,0,0.765418664,55,3,0.925295705,9637.0,15,0,5,0,2.0
636,0,0.183832674,57,0,0.219007369,9227.0,18,0,1,0,0.0
637,0,0.9999999,62,1,38.0,,0,0,0,0,0.0
638,0,0.047626102,31,0,0.276400679,2944.0,5,0,0,0,1.0
639,0,0.061350881,36,0,0.003110765,9000.0,2,0,0,0,0.0
640,0,0.0,86,1,0.045349731,1300.0,3,0,0,0,0.0
641,0,0.9999999,38,0,0.0,2917.0,0,1,0,0,0.0
642,0,0.926481085,54,0,0.175953079,3750.0,8,0,0,0,0.0
643,0,0.0,52,0,2410.0,,7,0,1,0,0.0
644,0,0.687414811,48,1,0.193331705,8187.0,5,1,1,1,0.0
645,0,0.999671053,23,0,113.0,,2,0,0,0,
646,0,0.877235863,55,0,0.51621074,3947.0,7,0,1,0,2.0
647,0,0.116102365,56,1,0.037974684,1500.0,3,0,0,0,0.0
648,0,0.78807947,45,2,0.047338569,4583.0,2,2,0,1,3.0
649,0,0.9999999,37,1,0.091743119,2833.0,1,0,0,0,1.0
650,0,0.023621196,57,0,0.008746356,4458.0,9,0,0,0,1.0
651,0,0.072839549,43,0,1303.0,,6,0,1,0,0.0
652,0,0.0,65,0,0.0,4500.0,2,0,0,0,0.0
653,0,0.9832951,54,3,0.587388348,7500.0,10,0,2,0,0.0
654,0,0.531430655,48,0,0.553098553,3662.0,4,0,1,0,0.0
655,0,0.022662051,47,0,0.306360363,5832.0,9,0,2,0,4.0
656,0,0.481530686,51,0,0.431856814,10000.0,8,0,1,0,0.0
657,0,0.219794505,67,0,0.22125182,5495.0,6,0,2,0,0.0
658,0,0.000272721,79,0,0.168263224,2400.0,11,0,1,0,0.0
659,1,0.797250181,75,0,1598.0,,10,2,0,0,1.0
660,0,0.009622764,76,0,0.01146361,3750.0,14,0,0,0,1.0
661,1,0.9999999,52,0,4.0,,1,2,0,0,0.0
662,0,0.279819414,68,0,0.053760393,10583.0,4,0,0,0,1.0
663,0,0.111715105,47,0,0.315173697,16666.0,12,0,2,0,3.0
664,0,0.206215779,42,0,2130.0,,11,0,1,0,0.0
665,0,0.209328262,68,0,0.744132197,9500.0,18,0,2,0,0.0
666,0,0.884176675,32,0,0.709526982,1500.0,6,0,0,0,0.0
667,0,0.036695968,70,1,0.005748563,4000.0,14,0,0,0,0.0
668,0,0.053343908,62,0,0.015775034,5831.0,4,0,0,0,0.0
669,0,0.191807824,41,0,1736.0,,5,0,2,0,0.0
670,0,1.002932942,28,0,0.09982862,2333.0,2,0,0,0,0.0
671,0,0.0,64,0,0.0,,1,0,0,0,0.0
672,0,0.787588318,46,0,0.648235054,4900.0,15,0,1,0,2.0
673,0,0.9999999,44,0,0.117838638,6754.0,1,1,0,1,0.0
674,0,0.039526359,67,0,0.104586574,6300.0,9,0,1,0,1.0
675,0,0.026004018,46,0,0.276993709,5880.0,4,0,1,0,5.0
676,0,0.549731897,35,0,0.506925662,12200.0,13,0,4,0,2.0
677,0,0.015662551,54,0,2502.0,,9,0,2,0,2.0
678,0,0.0,50,0,0.0,5416.0,4,0,0,0,0.0
679,0,0.570507801,28,0,0.098504093,3542.0,5,0,0,0,0.0
680,0,0.015544748,66,0,10.0,,5,0,0,0,0.0
681,0,0.044844836,75,0,0.049614322,10500.0,11,0,0,0,0.0
682,0,0.142295773,63,0,3470.0,,7,0,2,0,0.0
683,0,0.529882092,45,0,0.76807564,3595.0,12,0,1,0,3.0
684,1,0.922275671,47,0,1892.0,,10,1,1,1,2.0
685,0,0.9999999,49,0,0.451419432,2500.0,4,0,0,0,0.0
686,0,0.208395802,44,0,0.405846621,2633.0,5,0,1,0,0.0
687,0,0.031777242,48,0,0.021328594,4500.0,19,0,0,0,0.0
688,0,1.03240262,31,0,0.166733307,2500.0,7,0,0,0,5.0
689,0,0.9999999,49,1,0.276734694,1224.0,6,0,0,0,0.0
690,0,0.176658333,49,0,0.259616516,8500.0,13,0,1,0,2.0
691,0,0.166905596,52,0,0.497073456,6833.0,13,0,2,0,1.0
692,0,0.002424939,59,0,0.320350443,10500.0,7,0,1,0,0.0
693,0,0.137382395,36,1,685.0,0.0,9,0,0,0,0.0
694,0,0.090114997,31,0,0.657268546,5000.0,7,0,2,0,2.0
695,0,0.922450665,67,0,0.403544649,4400.0,4,0,2,0,0.0
696,0,0.915149962,28,0,0.110298598,1640.0,6,0,0,0,0.0
697,0,0.007736885,93,0,14.0,,7,0,0,0,
698,0,0.356822872,35,0,1.037136616,5950.0,11,0,2,0,2.0
699,0,0.131600211,63,0,0.576325656,5600.0,28,0,2,0,0.0
700,0,0.823409348,62,0,0.466384181,7079.0,20,0,1,0,0.0
701,0,0.513948605,29,0,0.044399254,5900.0,6,0,0,1,0.0
702,0,0.003838586,81,0,0.074975008,3000.0,9,0,1,0,0.0
703,0,0.843462933,53,0,0.421236741,8861.0,17,0,2,0,0.0
704,0,0.0,36,0,0.063936879,7350.0,5,0,1,0,2.0
705,0,0.404299898,53,0,0.339406733,9000.0,8,0,2,0,0.0
706,1,1.033611442,33,0,0.707085464,1368.0,5,4,0,3,2.0
707,0,0.359847807,68,0,0.235879218,2814.0,8,0,0,0,0.0
708,1,0.918729168,52,1,0.454317269,3983.0,12,0,3,0,0.0
709,0,0.615972526,42,0,0.273454952,5371.0,9,0,1,0,1.0
710,0,0.9999999,28,0,336.0,,2,0,0,0,0.0
711,0,0.034470611,44,0,0.494643622,7000.0,6,0,2,0,5.0
712,0,0.16378604,74,0,0.304670761,7000.0,12,0,2,0,0.0
713,0,0.674259651,61,0,0.795536357,4166.0,11,0,2,0,0.0
714,0,0.0,45,1,0.039706696,7227.0,6,0,0,0,0.0
715,0,0.264617652,68,0,0.544967381,4291.0,9,0,3,0,0.0
716,0,1.073211314,29,0,0.216600089,2252.0,4,0,0,1,1.0
717,0,0.055556771,51,0,0.173893354,8832.0,7,0,2,0,1.0
718,1,0.232001993,55,0,0.400653168,7654.0,10,0,2,0,0.0
719,0,0.080608872,62,1,2462.0,,6,0,1,0,0.0
720,0,0.076162047,53,0,0.130772893,6300.0,6,0,1,0,2.0
721,0,0.929944523,29,1,0.136390359,1700.0,6,0,0,0,0.0
722,0,1.006655574,48,5,0.092700888,4616.0,4,2,0,0,1.0
723,0,0.107675104,45,0,0.313103128,8600.0,10,0,1,0,0.0
724,0,0.407486717,47,0,0.714264287,6666.0,18,0,2,0,2.0
725,0,0.023206102,47,0,0.189486465,14000.0,10,0,1,0,2.0
726,0,0.030312516,57,0,0.388275693,8153.0,10,0,3,0,0.0
727,1,0.9999999,56,1,0.176040495,5333.0,3,3,1,3,1.0
728,0,0.0,69,0,0.337558275,6863.0,14,0,2,0,0.0
729,0,0.280634271,38,0,5725.0,,8,0,2,0,3.0
730,0,0.051416055,72,0,127.0,,6,0,0,0,0.0
731,0,0.216947089,50,0,0.462985004,4200.0,10,0,0,0,2.0
732,0,0.612803254,49,2,0.121445299,5977.0,3,0,0,0,3.0
733,0,0.957176901,46,0,0.373972186,9850.0,10,0,2,0,0.0
734,0,0.307403365,49,0,0.1672849,11052.0,4,0,2,0,2.0
735,0,0.296155633,85,0,0.343675009,5833.0,12,0,1,0,0.0
736,0,0.469248033,42,1,0.168598939,5088.0,9,0,0,0,0.0
737,0,0.991429796,28,0,0.262295082,2500.0,5,0,0,0,1.0
738,0,0.286874522,48,0,1.027491409,2036.0,10,0,1,0,2.0
739,0,0.01361178,69,0,1.125574273,3917.0,15,0,2,0,0.0
740,0,0.435243558,56,0,0.384765055,20557.0,21,0,5,0,2.0
741,0,0.185477308,45,0,2053.0,,6,0,1,0,0.0
742,1,0.9999999,40,1,0.010309278,3006.0,0,1,0,0,3.0
743,0,0.84147496,44,4,0.429691877,5354.0,18,0,2,0,1.0
744,0,0.081970258,52,0,0.298942964,9081.0,8,0,2,0,3.0
745,0,0.562893298,47,0,0.231179423,6375.0,8,0,0,0,0.0
746,0,0.674224933,71,0,0.504449649,4269.0,8,0,1,0,0.0
747,0,0.029684635,63,0,0.721879687,6000.0,16,0,4,0,0.0
748,0,0.138051035,48,0,0.071685039,15874.0,17,0,0,0,0.0
749,0,0.074870804,64,0,0.093766938,1844.0,13,0,0,0,0.0
750,0,0.75993614,47,0,0.297061673,3096.0,5,0,0,0,0.0
751,0,0.0,48,0,0.168258633,1360.0,14,0,0,0,0.0
752,0,0.058641903,80,0,0.015413456,4800.0,4,0,0,0,0.0
753,0,0.001054026,40,0,1038.0,,4,0,2,0,0.0
754,0,0.050740271,42,0,0.922741518,7338.0,13,0,2,0,0.0
755,0,0.079803877,59,0,0.246225506,12451.0,14,0,2,0,0.0
756,0,0.02430968,68,0,1838.0,,13,0,1,0,1.0
757,0,0.772933697,34,2,453.0,,4,1,0,0,0.0
758,0,0.322755214,56,0,0.381492491,12783.0,17,0,2,0,2.0
759,0,0.827028829,54,0,0.282857487,8300.0,7,1,1,0,2.0
760,0,0.124516888,54,0,0.081972676,3000.0,5,0,0,0,0.0
761,0,0.166739446,73,0,1129.0,,13,0,2,0,0.0
762,0,0.47017942,39,0,850.0,,5,0,0,0,0.0
763,0,0.181487142,46,0,0.18698898,5625.0,6,0,1,0,4.0
764,0,0.210274819,62,0,0.297287479,8257.0,12,0,2,0,0.0
765,0,0.9999999,23,0,0.084043849,820.0,1,1,0,2,0.0
766,0,0.062234074,64,0,1416.0,,18,0,1,0,0.0
767,0,0.581346717,42,0,0.46922906,4500.0,8,0,1,0,3.0
768,0,0.0,51,0,0.099816289,13063.0,10,0,1,0,0.0
769,0,0.110421158,35,0,0.440236328,6600.0,8,0,1,0,0.0
